Arquivo,MIME_type,Pasta de Destino
VirusShare_164690e51fd4451b959cd850cb201b9d,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_1c508cee9a702c372f7b094752a557c4,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b50ea70e85b573100ffcef00d614bab6,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_5961c7e59f34420f366232c567da5119,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_f341bb120589b9a77bab779a35d50db1,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_960064dc965fc2889a645f622f9b436f,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_e693cde46e61a07982a217c23acce4f1,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a0a7ed0b67707a161071e687f96e1bc1,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_8f511b8ec7f798221e03accf51656854,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_ae9d2418e7b623a72565fe6f115dec54,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b82e3dbaef7a6b1bfa7ccda70009ec0d,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_1c2081edb9bcb462f5d54fe93219aa88,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_07454b05335a4e5936ddae550dd019d2,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_5368b63374d50902b0deed480ccff9ae,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_05fb42a42d8297018cc467218bc220a5,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c69ce7a9cc75a767060a1424c39d34da,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b021639da14ecad3fa854792f6cfaca3,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_759194d6fa10d4a58665f7263563133d,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_c89bfcb4bd5139579789c6f68bb3329e,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_bc9fe6739c3c1f16991949a1b27059dc,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_b5e54c82b7d844fdb704087497b14999,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_eba3c6cf20d4dfeba489505e61ccb60f,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
VirusShare_a943483c2ff3b5db71448796c08bb2c2,text/x-msdos-batch,./sample_classification/text_x-msdos-batch
